學年度,學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,總計,男生計,女生計,一年級男生,一年級女生,二年級男生,二年級女生,三年級男生,三年級女生,四年級男生,四年級女生,五年級男生,五年級女生,六年級男生,六年級女生,七年級男生,七年級女生,延修生男生,延修生女生,縣市名稱,體系別
104,1051,台南應用科技大學,210101,美術系,D 日,M 碩士,44,15,29,6,8,4,9,0,0,0,0,0,0,0,0,0,0,5,12,11 臺南市,2 技職
104,1051,台南應用科技大學,210101,美術系,D 日,B 四技,556,205,351,54,110,52,99,45,66,44,67,0,0,0,0,0,0,10,9,11 臺南市,2 技職
104,1051,台南應用科技大學,210101,美術系(七年一貫),D 日,C 二技,201,50,151,0,0,0,0,26,82,20,65,0,0,0,0,0,0,4,4,11 臺南市,2 技職
104,1051,台南應用科技大學,210101,美術系(七年一貫),D 日,5 五專,557,160,397,25,85,30,92,39,78,42,68,24,74,0,0,0,0,0,0,11 臺南市,2 技職
104,1051,台南應用科技大學,210101,美術系,N 職,M 碩士,25,6,19,0,4,1,9,0,0,0,0,0,0,0,0,0,0,5,6,11 臺南市,2 技職
104,1051,台南應用科技大學,210101,美術系,N 修,B 四技,75,30,45,2,14,7,11,8,10,5,5,0,0,0,0,0,0,8,5,11 臺南市,2 技職
104,1051,台南應用科技大學,210401,音樂系,D 日,M 碩士,23,2,21,2,9,0,9,0,0,0,0,0,0,0,0,0,0,0,3,11 臺南市,2 技職
104,1051,台南應用科技大學,210401,音樂系(七年一貫),D 日,C 二技,160,31,129,0,0,0,0,20,58,8,57,0,0,0,0,0,0,3,14,11 臺南市,2 技職
104,1051,台南應用科技大學,210401,音樂系(七年一貫),D 日,5 五專,434,96,338,18,58,22,68,23,71,24,65,9,76,0,0,0,0,0,0,11 臺南市,2 技職
104,1051,台南應用科技大學,210401,音樂系,N 職,M 碩士,24,3,21,0,10,0,6,2,3,0,0,0,0,0,0,0,0,1,2,11 臺南市,2 技職
104,1051,台南應用科技大學,210401,音樂系,N 修,C 二技,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11 臺南市,2 技職
104,1051,台南應用科技大學,210511,舞蹈系,D 日,B 四技,112,12,100,2,24,7,31,0,26,2,14,0,0,0,0,0,0,1,5,11 臺南市,2 技職
104,1051,台南應用科技大學,210511,舞蹈系(七年一貫),D 日,C 二技,68,2,66,0,0,0,0,1,30,1,27,0,0,0,0,0,0,0,9,11 臺南市,2 技職
104,1051,台南應用科技大學,210511,舞蹈系(七年一貫),D 日,5 五專,208,6,202,0,43,2,45,1,41,3,34,0,39,0,0,0,0,0,0,11 臺南市,2 技職
104,1051,台南應用科技大學,220312,應用英語系,D 日,B 四技,399,75,324,20,78,17,83,11,83,22,76,0,0,0,0,0,0,5,4,11 臺南市,2 技職
104,1051,台南應用科技大學,220312,應用英語系,N 修,B 四技,84,23,61,4,12,4,11,5,10,6,25,0,0,0,0,0,0,4,3,11 臺南市,2 技職
104,1051,台南應用科技大學,220312,應用英語系,N 修,C 二技,37,10,27,0,0,0,0,9,15,0,11,0,0,0,0,0,0,1,1,11 臺南市,2 技職
104,1051,台南應用科技大學,230104,時尚設計系,D 日,B 四技,447,44,403,12,110,13,96,12,100,7,91,0,0,0,0,0,0,0,6,11 臺南市,2 技職
104,1051,台南應用科技大學,230104,時尚設計系,N 修,B 四技,67,13,54,7,15,2,6,2,9,2,21,0,0,0,0,0,0,0,3,11 臺南市,2 技職
104,1051,台南應用科技大學,230201,視覺傳達設計系,D 日,M 碩士,14,8,6,4,0,3,4,0,0,0,0,0,0,0,0,0,0,1,2,11 臺南市,2 技職
104,1051,台南應用科技大學,230201,視覺傳達設計系,D 日,B 四技,540,139,401,22,96,50,128,31,94,33,77,0,0,0,0,0,0,3,6,11 臺南市,2 技職
104,1051,台南應用科技大學,230201,視覺傳達設計系,N 職,M 碩士,12,2,10,1,4,0,2,0,0,0,0,0,0,0,0,0,0,1,4,11 臺南市,2 技職
104,1051,台南應用科技大學,230201,視覺傳達設計系,N 修,B 四技,123,52,71,12,13,11,13,9,22,15,21,0,0,0,0,0,0,5,2,11 臺南市,2 技職
104,1051,台南應用科技大學,230201,視覺傳達設計系,N 修,C 二技,13,4,9,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,11 臺南市,2 技職
104,1051,台南應用科技大學,230208,多媒體動畫系,D 日,B 四技,294,100,194,45,61,20,47,14,47,18,38,0,0,0,0,0,0,3,1,11 臺南市,2 技職
104,1051,台南應用科技大學,230307,商品設計系,D 日,B 四技,636,220,416,50,103,58,104,49,111,57,94,0,0,0,0,0,0,6,4,11 臺南市,2 技職
104,1051,台南應用科技大學,230307,商品設計系,D 日,C 二技,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11 臺南市,2 技職
104,1051,台南應用科技大學,230307,商品設計系,N 修,B 四技,103,38,65,10,24,2,8,8,14,10,11,0,0,0,0,0,0,8,8,11 臺南市,2 技職
104,1051,台南應用科技大學,230401,室內設計系,D 日,B 四技,423,159,264,51,64,35,75,35,65,34,59,0,0,0,0,0,0,4,1,11 臺南市,2 技職
104,1051,台南應用科技大學,230401,室內設計系,N 修,B 四技,145,74,71,24,19,16,19,20,16,12,16,0,0,0,0,0,0,2,1,11 臺南市,2 技職
104,1051,台南應用科技大學,340201,會計資訊系,D 日,B 四技,122,34,88,9,21,7,22,9,20,8,24,0,0,0,0,0,0,1,1,11 臺南市,2 技職
104,1051,台南應用科技大學,340301,企業管理系,D 日,B 四技,336,142,194,37,42,32,46,32,51,29,54,0,0,0,0,0,0,12,1,11 臺南市,2 技職
104,1051,台南應用科技大學,340301,企業管理系_雙軌訓練旗艦計畫,N 修,B 四技,32,13,19,0,0,4,5,5,10,4,4,0,0,0,0,0,0,0,0,11 臺南市,2 技職
104,1051,台南應用科技大學,340301,企業管理系,N 修,B 四技,158,71,87,29,22,12,16,10,23,15,22,0,0,0,0,0,0,5,4,11 臺南市,2 技職
104,1051,台南應用科技大學,340309,國際企業經營系,D 日,M 碩士,18,6,12,4,5,1,7,0,0,0,0,0,0,0,0,0,0,1,0,11 臺南市,2 技職
104,1051,台南應用科技大學,340309,國際企業經營系,D 日,B 四技,318,96,222,30,53,29,58,15,54,20,53,0,0,0,0,0,0,2,4,11 臺南市,2 技職
104,1051,台南應用科技大學,340309,國際企業經營系,N 職,M 碩士,33,15,18,9,7,6,10,0,0,0,0,0,0,0,0,0,0,0,1,11 臺南市,2 技職
104,1051,台南應用科技大學,340501,財務金融系,D 日,B 四技,268,125,143,34,40,32,28,26,29,29,43,0,0,0,0,0,0,4,3,11 臺南市,2 技職
104,1051,台南應用科技大學,349974,微型創業管理學位學程,N 修,B 四技,11,3,8,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,2,11 臺南市,2 技職
104,1051,台南應用科技大學,480109,資訊管理系,D 日,B 四技,388,277,111,80,21,68,30,60,27,58,32,0,0,0,0,0,0,11,1,11 臺南市,2 技職
104,1051,台南應用科技大學,480109,資訊管理系,D 日,C 二技,4,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,11 臺南市,2 技職
104,1051,台南應用科技大學,480109,資訊管理系,N 修,B 四技,90,53,37,9,10,9,6,12,11,17,7,0,0,0,0,0,0,6,3,11 臺南市,2 技職
104,1051,台南應用科技大學,480109,資訊管理系,N 修,C 二技,22,13,9,0,0,0,0,9,5,4,4,0,0,0,0,0,0,0,0,11 臺南市,2 技職
104,1051,台南應用科技大學,760210,銀髮生活產業學位學程,N 修,B 四技,16,5,11,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,11 臺南市,2 技職
104,1051,台南應用科技大學,760401,幼兒保育系,D 日,B 四技,282,11,271,4,74,4,74,1,54,2,64,0,0,0,0,0,0,0,5,11 臺南市,2 技職
104,1051,台南應用科技大學,760401,幼兒保育系,D 日,C 二技,62,0,62,0,0,0,0,0,28,0,25,0,0,0,0,0,0,0,9,11 臺南市,2 技職
104,1051,台南應用科技大學,760401,幼兒保育系,N 修,C 二技,128,7,121,0,0,0,0,3,47,4,68,0,0,0,0,0,0,0,6,11 臺南市,2 技職
104,1051,台南應用科技大學,810101,旅館管理系,D 日,B 四技,564,94,470,33,117,22,130,21,112,17,111,0,0,0,0,0,0,1,0,11 臺南市,2 技職
104,1051,台南應用科技大學,810101,旅館管理系,D 日,C 二技,33,4,29,0,0,0,0,3,18,1,11,0,0,0,0,0,0,0,0,11 臺南市,2 技職
104,1051,台南應用科技大學,810102,餐旅管理學位學程,N 修,B 四技,76,35,41,15,16,12,14,8,11,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
104,1051,台南應用科技大學,810109,餐飲系,D 日,B 四技,472,166,306,31,80,44,77,45,76,43,71,0,0,0,0,0,0,3,2,11 臺南市,2 技職
104,1051,台南應用科技大學,810109,餐飲系,D 日,C 二技,51,13,38,0,0,0,0,6,16,7,22,0,0,0,0,0,0,0,0,11 臺南市,2 技職
104,1051,台南應用科技大學,810109,餐飲系,N 修,B 四技,451,209,242,48,79,47,41,48,61,54,48,0,0,0,0,0,0,12,13,11 臺南市,2 技職
104,1051,台南應用科技大學,810109,餐飲系,N 修,C 二技,40,13,27,0,0,0,0,5,18,5,8,0,0,0,0,0,0,3,1,11 臺南市,2 技職
104,1051,台南應用科技大學,810527,運動休閒與健康管理系,D 日,B 四技,344,189,155,42,43,55,26,48,37,37,47,0,0,0,0,0,0,7,2,11 臺南市,2 技職
104,1051,台南應用科技大學,810527,運動休閒與健康管理學位學程,N 修,B 四技,191,121,70,34,22,34,12,30,17,15,19,0,0,0,0,0,0,8,0,11 臺南市,2 技職
104,1051,台南應用科技大學,810534,養生休閒管理學位學程,D 日,B 四技,132,22,110,8,38,5,44,9,28,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
104,1051,台南應用科技大學,810534,養生休閒管理學位學程,N 修,B 四技,73,16,57,5,17,7,23,4,17,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
104,1051,台南應用科技大學,810605,生活服務產業系生活應用科學碩士班,D 日,M 碩士,43,4,39,0,15,2,17,0,0,0,0,0,0,0,0,0,0,2,7,11 臺南市,2 技職
104,1051,台南應用科技大學,810605,生活服務產業系,D 日,B 四技,374,59,315,13,73,19,69,14,84,12,85,0,0,0,0,0,0,1,4,11 臺南市,2 技職
104,1051,台南應用科技大學,810605,生活服務產業系生活應用科學碩士在職專班,N 職,M 碩士,69,7,62,2,26,2,26,0,0,0,0,0,0,0,0,0,0,3,10,11 臺南市,2 技職
104,1051,台南應用科技大學,810605,生活服務產業系,N 修,B 四技,114,21,93,3,20,3,20,5,31,5,17,0,0,0,0,0,0,5,5,11 臺南市,2 技職
104,1051,台南應用科技大學,810704,服飾設計管理系,D 日,B 四技,635,47,588,12,154,14,146,10,141,8,134,0,0,0,0,0,0,3,13,11 臺南市,2 技職
104,1051,台南應用科技大學,810704,服飾設計管理系,D 日,C 二技,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,11 臺南市,2 技職
104,1051,台南應用科技大學,810704,服飾設計管理系,N 修,B 四技,94,12,82,4,26,2,27,2,12,2,12,0,0,0,0,0,0,2,5,11 臺南市,2 技職
104,1051,台南應用科技大學,810801,美容造型設計系,D 日,B 四技,431,27,404,4,101,9,106,6,97,8,95,0,0,0,0,0,0,0,5,11 臺南市,2 技職
104,1051,台南應用科技大學,810801,美容造型設計系,D 日,C 二技,87,6,81,0,0,0,0,2,38,4,42,0,0,0,0,0,0,0,1,11 臺南市,2 技職
104,1051,台南應用科技大學,810801,美容造型設計系,N 修,B 四技,522,55,467,24,151,11,81,8,106,8,117,0,0,0,0,0,0,4,12,11 臺南市,2 技職
104,1051,台南應用科技大學,810801,美容造型設計系,N 修,C 二技,28,1,27,0,0,0,0,1,19,0,6,0,0,0,0,0,0,0,2,11 臺南市,2 技職
104,1051,台南應用科技大學,819906,課後照顧學位學程,N 修,C 二技,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11 臺南市,2 技職
104,1052,遠東科技大學,220339,觀光英語系,D 日,B 四技,226,66,160,15,38,18,37,16,34,15,44,0,0,0,0,0,0,2,7,11 臺南市,2 技職
104,1052,遠東科技大學,230118,數位媒體設計與管理系,D 日,B 四技,541,316,225,78,42,59,59,69,60,92,53,0,0,0,0,0,0,18,11,11 臺南市,2 技職
104,1052,遠東科技大學,230118,數位媒體設計與管理系,N 修,B 四技,37,25,12,9,8,16,4,0,0,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
104,1052,遠東科技大學,230303,工業設計系,D 日,B 四技,272,214,58,33,18,66,15,44,14,64,8,0,0,0,0,0,0,7,3,11 臺南市,2 技職
104,1052,遠東科技大學,230314,創意商品設計與管理系,D 日,B 四技,490,215,275,44,72,41,58,46,57,73,76,0,0,0,0,0,0,11,12,11 臺南市,2 技職
104,1052,遠東科技大學,340301,企業管理系_雙軌訓練旗艦計畫,D 日,B 四技,57,33,24,20,9,13,15,0,0,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
104,1052,遠東科技大學,340301,企業管理系,D 日,B 四技,183,85,98,31,33,26,20,12,20,12,24,0,0,0,0,0,0,4,1,11 臺南市,2 技職
104,1052,遠東科技大學,340802,行銷與流通管理系,D 日,M 碩士,46,25,21,13,13,10,8,2,0,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
104,1052,遠東科技大學,340802,行銷與流通管理系,D 日,B 四技,331,150,181,23,41,31,36,39,42,47,54,0,0,0,0,0,0,10,8,11 臺南市,2 技職
104,1052,遠東科技大學,349975,創新設計與創業管理系,D 日,M 碩士,60,40,20,15,12,17,6,5,0,3,2,0,0,0,0,0,0,0,0,11 臺南市,2 技職
104,1052,遠東科技大學,349975,創新設計與創業管理系,D 日,B 四技,160,78,82,15,22,19,26,11,16,28,16,0,0,0,0,0,0,5,2,11 臺南市,2 技職
104,1052,遠東科技大學,480109,資訊管理系,D 日,B 四技,351,270,81,52,27,66,16,69,14,67,22,0,0,0,0,0,0,16,2,11 臺南市,2 技職
104,1052,遠東科技大學,480109,資訊管理系,N 修,B 四技,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11 臺南市,2 技職
104,1052,遠東科技大學,480501,電腦應用工程系,D 日,M 碩士,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
104,1052,遠東科技大學,520101,電機工程系,D 日,M 碩士,15,14,1,6,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
104,1052,遠東科技大學,520101,電機工程系,D 日,B 四技,400,395,5,63,0,99,2,108,1,113,2,0,0,0,0,0,0,12,0,11 臺南市,2 技職
104,1052,遠東科技大學,520101,電機工程系,N 修,B 四技,114,113,1,32,0,26,0,26,0,25,1,0,0,0,0,0,0,4,0,11 臺南市,2 技職
104,1052,遠東科技大學,520114,資訊工程系,D 日,B 四技,346,335,11,70,0,67,3,106,2,84,6,0,0,0,0,0,0,8,0,11 臺南市,2 技職
104,1052,遠東科技大學,520163,電子與光電應用工程系,D 日,B 四技,208,202,6,33,1,32,0,55,2,67,1,0,0,0,0,0,0,15,2,11 臺南市,2 技職
104,1052,遠東科技大學,520201,機械工程系,D 日,M 碩士,46,40,6,12,1,10,1,12,4,6,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
104,1052,遠東科技大學,520201,機械工程系,D 日,B 四技,450,438,12,89,0,109,4,114,4,113,4,0,0,0,0,0,0,13,0,11 臺南市,2 技職
104,1052,遠東科技大學,520201,機械工程系_雙軌訓練旗艦計畫,D 日,B 四技,32,31,1,24,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
104,1052,遠東科技大學,520201,機械工程系,N 職,M 碩士,37,35,2,4,0,9,2,8,0,9,0,4,0,1,0,0,0,0,0,11 臺南市,2 技職
104,1052,遠東科技大學,520201,機械工程系,N 修,B 四技,82,75,7,17,2,0,0,20,3,33,2,0,0,0,0,0,0,5,0,11 臺南市,2 技職
104,1052,遠東科技大學,520201,機械工程系,N 修,C 二技,55,53,2,0,0,0,0,18,2,35,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
104,1052,遠東科技大學,520201,機械工程科,N 修,2 二專,39,38,1,16,0,20,1,0,0,0,0,0,0,0,0,0,0,2,0,11 臺南市,2 技職
104,1052,遠東科技大學,520222,自動化控制系_雙軌訓練旗艦計畫,D 日,B 四技,22,22,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
104,1052,遠東科技大學,520222,自動化控制系,D 日,B 四技,316,309,7,82,1,44,2,88,1,86,3,0,0,0,0,0,0,9,0,11 臺南市,2 技職
104,1052,遠東科技大學,520502,材料科學與工程研究所,D 日,M 碩士,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
104,1052,遠東科技大學,521322,材料與能源工程系,D 日,B 四技,202,189,13,28,4,34,1,42,4,74,4,0,0,0,0,0,0,11,0,11 臺南市,2 技職
104,1052,遠東科技大學,810103,餐飲管理系,D 日,B 四技,864,401,463,113,117,110,117,90,115,79,106,0,0,0,0,0,0,9,8,11 臺南市,2 技職
104,1052,遠東科技大學,810103,餐飲管理系_產學攜手專班,D 日,B 四技,365,190,175,49,47,35,41,48,41,38,40,0,0,0,0,0,0,20,6,11 臺南市,2 技職
104,1052,遠東科技大學,810103,餐飲管理系,D 日,C 二技,5,2,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,11 臺南市,2 技職
104,1052,遠東科技大學,810103,餐飲管理系,N 修,B 四技,180,88,92,18,26,24,26,27,16,19,24,0,0,0,0,0,0,0,0,11 臺南市,2 技職
104,1052,遠東科技大學,810213,旅遊事業管理系,D 日,B 四技,488,170,318,42,79,37,74,42,82,47,77,0,0,0,0,0,0,2,6,11 臺南市,2 技職
104,1052,遠東科技大學,810213,旅遊事業管理系_雙軌訓練旗艦計畫,D 日,B 四技,9,1,8,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
104,1052,遠東科技大學,810213,旅遊事業管理系,N 修,B 四技,164,94,70,18,14,27,21,22,20,24,13,0,0,0,0,0,0,3,2,11 臺南市,2 技職
104,1052,遠東科技大學,810504,休閒運動管理系,D 日,B 四技,590,435,155,102,53,108,36,108,35,99,27,0,0,0,0,0,0,18,4,11 臺南市,2 技職
104,1052,遠東科技大學,810802,化妝品應用與管理系,D 日,B 四技,334,55,279,15,62,11,76,9,63,12,61,0,0,0,0,0,0,8,17,11 臺南市,2 技職
104,1053,元培醫事科技大學,220312,應用英語系,D 日,B 四技,198,63,135,16,27,9,21,10,23,17,48,0,0,0,0,0,0,11,16,18 新竹市,2 技職
104,1053,元培醫事科技大學,220312,應用英語系,N 修,B 四技,59,14,45,2,6,7,8,2,9,3,14,0,0,0,0,0,0,0,8,18 新竹市,2 技職
104,1053,元培醫事科技大學,340301,企業管理系,D 日,M 碩士,41,16,25,5,12,5,9,0,0,0,0,0,0,0,0,0,0,6,4,18 新竹市,2 技職
104,1053,元培醫事科技大學,340301,企業管理系,D 日,B 四技,302,151,151,30,42,36,25,33,35,43,41,0,0,0,0,0,0,9,8,18 新竹市,2 技職
104,1053,元培醫事科技大學,340301,企業管理系,N 修,B 四技,103,51,52,13,10,5,12,7,12,13,13,0,0,0,0,0,0,13,5,18 新竹市,2 技職
104,1053,元培醫事科技大學,340301,企業管理系,N 修,C 二技,38,18,20,0,0,0,0,8,14,10,5,0,0,0,0,0,0,0,1,18 新竹市,2 技職
104,1053,元培醫事科技大學,340504,應用財務管理系,D 日,B 四技,66,26,40,0,0,0,0,10,18,14,21,0,0,0,0,0,0,2,1,18 新竹市,2 技職
104,1053,元培醫事科技大學,340504,應用財務管理系,N 修,B 四技,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18 新竹市,2 技職
104,1053,元培醫事科技大學,340901,醫務管理系,D 日,M 碩士,46,8,38,4,17,2,13,0,0,0,0,0,0,0,0,0,0,2,8,18 新竹市,2 技職
104,1053,元培醫事科技大學,340901,醫務管理系,D 日,B 四技,474,107,367,25,110,27,95,24,82,21,77,0,0,0,0,0,0,10,3,18 新竹市,2 技職
104,1053,元培醫事科技大學,340901,醫務管理系,N 職,M 碩士,10,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,2 技職
104,1053,元培醫事科技大學,340901,醫務管理系,N 修,C 二技,27,4,23,0,0,0,0,3,14,1,7,0,0,0,0,0,0,0,2,18 新竹市,2 技職
104,1053,元培醫事科技大學,480109,資訊管理系數位創新管理碩士班,D 日,M 碩士,21,16,5,7,1,4,2,0,0,0,0,0,0,0,0,0,0,5,2,18 新竹市,2 技職
104,1053,元培醫事科技大學,480109,資訊管理系,D 日,B 四技,409,317,92,100,24,81,28,61,13,63,26,0,0,0,0,0,0,12,1,18 新竹市,2 技職
104,1053,元培醫事科技大學,480109,資訊管理系,N 修,B 四技,110,88,22,19,5,14,0,20,5,20,7,0,0,0,0,0,0,15,5,18 新竹市,2 技職
104,1053,元培醫事科技大學,520114,資訊工程系,D 日,B 四技,211,205,6,47,0,34,3,56,1,52,2,0,0,0,0,0,0,16,0,18 新竹市,2 技職
104,1053,元培醫事科技大學,520114,資訊工程系,N 修,B 四技,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,18 新竹市,2 技職
104,1053,元培醫事科技大學,520902,環境工程衛生系,D 日,M 碩士,22,16,6,6,5,7,1,0,0,0,0,0,0,0,0,0,0,3,0,18 新竹市,2 技職
104,1053,元培醫事科技大學,520902,環境工程衛生系,D 日,B 四技,265,217,48,52,10,62,13,34,9,47,11,0,0,0,0,0,0,22,5,18 新竹市,2 技職
104,1053,元培醫事科技大學,520902,環境工程衛生系,N 修,B 四技,84,75,9,21,4,9,1,11,2,18,1,0,0,0,0,0,0,16,1,18 新竹市,2 技職
104,1053,元培醫事科技大學,521108,生物醫學工程系福祉科技與醫學工程碩士班,D 日,M 碩士,21,16,5,7,2,4,0,0,0,0,0,0,0,0,0,0,0,5,3,18 新竹市,2 技職
104,1053,元培醫事科技大學,521108,生物醫學工程系,D 日,B 四技,235,194,41,42,12,42,13,44,9,53,7,0,0,0,0,0,0,13,0,18 新竹市,2 技職
104,1053,元培醫事科技大學,620601,食品科學系,D 日,M 碩士,23,7,16,2,8,3,7,0,0,0,0,0,0,0,0,0,0,2,1,18 新竹市,2 技職
104,1053,元培醫事科技大學,620601,食品科學系,D 日,B 四技,378,179,199,50,50,47,55,35,42,39,49,0,0,0,0,0,0,8,3,18 新竹市,2 技職
104,1053,元培醫事科技大學,620601,食品科學系,N 修,B 四技,42,19,23,7,9,4,3,1,4,2,4,0,0,0,0,0,0,5,3,18 新竹市,2 技職
104,1053,元培醫事科技大學,720601,護理系,D 日,B 四技,470,58,412,17,97,16,106,16,100,8,105,0,0,0,0,0,0,1,4,18 新竹市,2 技職
104,1053,元培醫事科技大學,720601,護理系,D 日,C 二技,96,7,89,0,0,0,0,3,46,4,43,0,0,0,0,0,0,0,0,18 新竹市,2 技職
104,1053,元培醫事科技大學,720601,護理系,N 修,C 二技,285,6,279,0,0,0,0,3,114,3,131,0,33,0,0,0,0,0,1,18 新竹市,2 技職
104,1053,元培醫事科技大學,720708,醫學檢驗生物技術系,D 日,M 碩士,11,6,5,2,2,2,3,0,0,0,0,0,0,0,0,0,0,2,0,18 新竹市,2 技職
104,1053,元培醫事科技大學,720708,醫學檢驗生物技術系,D 日,B 四技,461,152,309,28,76,31,79,47,67,26,75,0,0,0,0,0,0,20,12,18 新竹市,2 技職
104,1053,元培醫事科技大學,720713,視光系,D 日,B 四技,335,193,142,38,34,39,28,50,45,38,31,0,0,0,0,0,0,28,4,18 新竹市,2 技職
104,1053,元培醫事科技大學,720713,視光系,N 修,C 二技,64,37,27,0,0,0,0,17,15,20,11,0,0,0,0,0,0,0,1,18 新竹市,2 技職
104,1053,元培醫事科技大學,720717,醫學影像暨放射技術系,D 日,M 碩士,25,20,5,9,2,7,3,0,0,0,0,0,0,0,0,0,0,4,0,18 新竹市,2 技職
104,1053,元培醫事科技大學,720717,醫學影像暨放射技術系,D 日,B 四技,453,290,163,72,38,65,45,59,45,53,30,0,0,0,0,0,0,41,5,18 新竹市,2 技職
104,1053,元培醫事科技大學,720717,醫學影像暨放射技術系,N 職,M 碩士,15,3,12,1,0,1,5,1,5,0,0,0,0,0,0,0,0,0,2,18 新竹市,2 技職
104,1053,元培醫事科技大學,729913,生物科技暨製藥技術系,D 日,M 碩士,21,15,6,4,4,5,0,0,0,0,0,0,0,0,0,0,0,6,2,18 新竹市,2 技職
104,1053,元培醫事科技大學,729913,生物科技暨製藥技術系,D 日,B 四技,295,177,118,31,28,42,23,41,30,38,29,0,0,0,0,0,0,25,8,18 新竹市,2 技職
104,1053,元培醫事科技大學,810103,餐飲管理系,D 日,B 四技,431,165,266,38,57,37,67,41,73,43,65,0,0,0,0,0,0,6,4,18 新竹市,2 技職
104,1053,元培醫事科技大學,810103,餐飲管理系_雙軌訓練旗艦計畫,D 日,B 四技,10,7,3,0,0,4,2,3,1,0,0,0,0,0,0,0,0,0,0,18 新竹市,2 技職
104,1053,元培醫事科技大學,810103,餐飲管理系,N 修,B 四技,216,100,116,20,21,16,29,25,30,24,32,0,0,0,0,0,0,15,4,18 新竹市,2 技職
104,1053,元培醫事科技大學,810103,餐飲管理系,N 修,C 二技,48,17,31,0,0,0,0,13,19,2,12,0,0,0,0,0,0,2,0,18 新竹市,2 技職
104,1053,元培醫事科技大學,810201,觀光與休閒管理系,D 日,B 四技,108,31,77,18,43,13,34,0,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,2 技職
104,1053,元培醫事科技大學,810514,健康休閒管理系,D 日,B 四技,375,136,239,40,78,27,61,27,58,32,39,0,0,0,0,0,0,10,3,18 新竹市,2 技職
104,1053,元培醫事科技大學,810514,健康休閒管理系,N 修,B 四技,45,24,21,13,12,11,9,0,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,2 技職
104,1053,元培醫事科技大學,810514,健康休閒管理系,N 修,C 二技,60,31,29,0,0,0,0,18,16,13,13,0,0,0,0,0,0,0,0,18 新竹市,2 技職
104,1054,景文科技大學,220303,應用外語系,D 日,B 四技,638,177,461,45,86,35,113,40,103,32,120,0,0,0,0,0,0,25,39,01 新北市,2 技職
104,1054,景文科技大學,220303,應用外語系_香港二技專班,D 日,C 二技,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
